frame,id1_cx,id1_cy,id1_x1,id1_y1,id1_x2,id1_y2,id1_conf,id2_cx,id2_cy,id2_x1,id2_y1,id2_x2,id2_y2,id2_conf,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,pt8_x,pt8_y,pt9_x,pt9_y,pt10_x,pt10_y,pt11_x,pt11_y,pt12_x,pt12_y,pt13_x,pt13_y,pt14_x,pt14_y,ball_x,ball_y,ball_conf
203,354.0943145751953,385.2230682373047,332.6868896484375,347.29681396484375,375.5017395019531,423.1493225097656,0.87890625,516.0446319580078,90.37135314941406,506.0526428222656,65.54082489013672,526.03662109375,115.2018814086914,0.8505859375,318.0,117.95571899414062,609.5,119.05989074707031,203.0286407470703,370.39581298828125,720.46875,372.6041564941406,354.98956298828125,118.36978149414062,267.62237548828125,371.4999694824219,573.6145629882812,119.05989074707031,656.4270629882812,372.05206298828125,342.2916564941406,154.53125,585.7603759765625,155.6354217529297,298.125,282.8905944824219,627.1666259765625,283.44268798828125,463.47393798828125,154.9453125,462.3697814941406,283.1666564941406,,,
204,357.7284851074219,386.6130828857422,336.25274658203125,349.69384765625,379.2042236328125,423.5323181152344,0.89501953125,517.0031127929688,90.63888931274414,506.79229736328125,66.12821960449219,527.2139282226562,115.1495590209961,0.8486328125,318.0,117.95571899414062,609.5,119.19790649414062,202.75259399414062,370.39581298828125,720.46875,372.6041564941406,354.98956298828125,118.50780487060547,267.3463439941406,371.4999694824219,573.0625,119.19790649414062,655.875,372.3280944824219,342.2916564941406,154.53125,585.2083129882812,155.7734375,298.125,282.6145935058594,627.1666259765625,283.44268798828125,463.47393798828125,154.9453125,462.3697814941406,283.1666564941406,,,
205,359.02685546875,387.5412139892578,337.2308654785156,350.9974060058594,380.8228454589844,424.08502197265625,0.8994140625,516.4842529296875,91.35047149658203,506.10882568359375,67.51765441894531,526.8596801757812,115.18328857421875,0.87353515625,317.72393798828125,118.09374237060547,609.5,119.33592987060547,202.4765625,370.39581298828125,720.46875,372.6041564941406,354.7135314941406,118.64582824707031,267.0703125,371.4999694824219,573.0625,119.33592987060547,655.875,372.05206298828125,342.2916564941406,154.6692657470703,585.2083129882812,155.9114532470703,297.84893798828125,282.6145935058594,627.1666259765625,283.44268798828125,463.1979064941406,155.0833282470703,462.0937194824219,283.1666564941406,,,
206,359.9548645019531,387.8501892089844,337.8151550292969,351.43853759765625,382.0945739746094,424.2618408203125,0.90478515625,515.8335418701172,91.27712631225586,505.1720886230469,67.96785736083984,526.4949951171875,114.58639526367188,0.84423828125,316.89581298828125,117.95571899414062,609.5,119.05989074707031,202.2005157470703,370.39581298828125,719.9166259765625,372.3280944824219,353.8854064941406,118.50780487060547,266.79425048828125,371.4999694824219,573.0625,119.05989074707031,655.875,372.05206298828125,341.4635314941406,154.6692657470703,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,155.0833282470703,461.81768798828125,283.44268798828125,467.7249755859375,134.15624237060547,0.43310546875
207,360.76171875,387.48976135253906,338.13134765625,350.6783752441406,383.39208984375,424.3011474609375,0.900390625,515.1419372558594,90.20992660522461,503.75616455078125,66.16615295410156,526.5277099609375,114.25370025634766,0.81005859375,316.34375,117.67967987060547,610.0520629882812,118.64582824707031,202.33853149414062,370.39581298828125,719.9166259765625,372.05206298828125,353.609375,118.23176574707031,266.79425048828125,371.4999694824219,573.0625,118.64582824707031,655.875,371.7760314941406,341.1875,154.53125,585.2083129882812,155.4973907470703,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.8072967529297,461.81768798828125,283.1666564941406,,,
208,361.6126403808594,386.451171875,338.27197265625,348.6080017089844,384.95330810546875,424.2943420410156,0.89794921875,514.8881530761719,91.72468185424805,503.7352294921875,69.3158187866211,526.0410766601562,114.133544921875,0.8701171875,316.34375,117.81770324707031,609.5,118.78384399414062,202.2005157470703,370.39581298828125,719.9166259765625,372.05206298828125,353.609375,118.36978149414062,266.79425048828125,371.4999694824219,573.0625,118.78384399414062,655.875,371.7760314941406,341.1875,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.8072967529297,461.81768798828125,283.1666564941406,,,
209,362.3967590332031,385.3900909423828,338.6031494140625,346.72283935546875,386.19036865234375,424.0573425292969,0.8916015625,514.7896270751953,92.22938537597656,503.4428405761719,70.36612701416016,526.1364135742188,114.09264373779297,0.87548828125,316.6197814941406,117.81770324707031,609.5,118.78384399414062,202.33853149414062,370.39581298828125,719.9166259765625,372.05206298828125,353.8854064941406,118.36978149414062,266.9322814941406,371.4999694824219,573.0625,118.78384399414062,655.875,371.7760314941406,341.1875,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.1666564941406,448.5124816894531,162.14686584472656,0.72314453125
210,361.8490447998047,384.3174285888672,337.69659423828125,345.11962890625,386.0014953613281,423.5152282714844,0.9013671875,513.8606719970703,92.07189559936523,502.1943664550781,70.17472839355469,525.5269775390625,113.96906280517578,0.8193359375,316.6197814941406,117.81770324707031,609.5,118.78384399414062,202.33853149414062,370.39581298828125,719.9166259765625,372.05206298828125,353.8854064941406,118.36978149414062,266.79425048828125,371.4999694824219,573.0625,118.78384399414062,655.875,371.7760314941406,341.1875,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.8072967529297,461.81768798828125,283.1666564941406,441.8874816894531,173.57498931884766,0.751953125
211,360.4743957519531,382.59425354003906,336.05157470703125,343.1974792480469,384.897216796875,421.99102783203125,0.89794921875,512.1959838867188,91.65124130249023,500.374755859375,69.59715270996094,524.0172119140625,113.70532989501953,0.7861328125,316.6197814941406,117.81770324707031,609.5,118.78384399414062,202.33853149414062,370.39581298828125,719.9166259765625,372.05206298828125,353.8854064941406,118.36978149414062,266.79425048828125,371.4999694824219,573.0625,118.92186737060547,655.875,371.7760314941406,341.4635314941406,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.1666564941406,435.2624816894531,185.66561126708984,0.70556640625
212,359.827392578125,381.4945526123047,334.8511657714844,341.3758544921875,384.8036193847656,421.6132507324219,0.89794921875,510.702880859375,90.95518493652344,498.553955078125,68.13427734375,522.851806640625,113.77609252929688,0.83056640625,316.6197814941406,117.95571899414062,609.5,119.05989074707031,202.33853149414062,370.39581298828125,719.9166259765625,372.05206298828125,353.8854064941406,118.36978149414062,266.79425048828125,371.22393798828125,573.0625,119.05989074707031,655.875,371.7760314941406,341.1875,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.1666564941406,428.6374816894531,198.08748626708984,0.71044921875
213,358.2010040283203,380.6468963623047,333.0982360839844,340.043701171875,383.30377197265625,421.2500915527344,0.87939453125,507.9844207763672,90.3159294128418,495.8158874511719,66.98948669433594,520.1529541015625,113.64237213134766,0.833984375,316.34375,117.81770324707031,610.0520629882812,119.05989074707031,202.33853149414062,370.1197814941406,719.9166259765625,372.3280944824219,353.609375,118.36978149414062,266.79425048828125,371.22393798828125,573.0625,119.05989074707031,655.875,372.05206298828125,341.1875,154.53125,585.2083129882812,155.6354217529297,297.296875,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.1666564941406,421.3499755859375,211.83436584472656,0.70263671875
214,356.1947784423828,379.4620666503906,331.1526184082031,338.4648742675781,381.2369384765625,420.4592590332031,0.86474609375,505.2266082763672,89.70780181884766,493.2565612792969,65.92955017089844,517.1966552734375,113.48605346679688,0.80859375,316.6197814941406,117.81770324707031,610.0520629882812,119.05989074707031,202.2005157470703,370.1197814941406,719.9166259765625,372.3280944824219,353.8854064941406,118.23176574707031,266.65625,371.22393798828125,573.0625,118.92186737060547,655.875,372.05206298828125,341.1875,154.53125,585.2083129882812,155.6354217529297,297.02081298828125,282.6145935058594,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.1666564941406,414.7249755859375,226.24373626708984,0.751953125
215,352.4897766113281,378.80029296875,327.8105773925781,337.2283630371094,377.1689758300781,420.3722229003906,0.88427734375,503.3332824707031,89.19606399536133,491.7373046875,65.17900085449219,514.9292602539062,113.21312713623047,0.798828125,316.34375,117.95571899414062,610.0520629882812,119.05989074707031,202.2005157470703,370.1197814941406,719.9166259765625,372.3280944824219,353.609375,118.36978149414062,266.65625,371.22393798828125,573.0625,119.05989074707031,655.875,372.05206298828125,341.1875,154.53125,585.2083129882812,155.7734375,297.02081298828125,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,155.0833282470703,461.81768798828125,283.44268798828125,408.0999755859375,241.81249237060547,0.7373046875
216,349.8366241455078,378.1265106201172,325.8241271972656,336.3442077636719,373.84912109375,419.9088134765625,0.87353515625,501.77662658691406,88.89859390258789,490.6639099121094,64.90171813964844,512.8893432617188,112.89546966552734,0.75830078125,316.6197814941406,117.95571899414062,610.0520629882812,118.92186737060547,202.0625,370.39581298828125,719.9166259765625,372.3280944824219,353.8854064941406,118.36978149414062,266.65625,371.4999694824219,573.0625,119.05989074707031,655.875,372.05206298828125,341.1875,154.53125,585.2083129882812,155.6354217529297,297.02081298828125,282.8905944824219,627.1666259765625,283.44268798828125,462.9218444824219,154.9453125,461.81768798828125,283.44268798828125,400.8124694824219,258.5406188964844,0.79296875
217,348.3473815917969,377.2312774658203,325.16522216796875,335.81280517578125,371.529541015625,418.6497497558594,0.8837890625,499.91693115234375,88.84804153442383,489.219970703125,65.13507080078125,510.6138916015625,112.5610122680664,0.8134765625,317.171875,118.09374237060547,609.5,119.33592987060547,202.33853149414062,370.1197814941406,719.9166259765625,372.6041564941406,354.4375,118.64582824707031,266.79425048828125,371.22393798828125,573.0625,119.33592987060547,655.875,372.05206298828125,341.73956298828125,154.6692657470703,585.2083129882812,155.9114532470703,297.5729064941406,282.6145935058594,627.1666259765625,283.44268798828125,463.1979064941406,155.2213592529297,461.81768798828125,283.1666564941406,394.18748474121094,275.9312438964844,0.73583984375
218,346.8249053955078,376.90440368652344,324.0787658691406,335.4189758300781,369.571044921875,418.38983154296875,0.900390625,497.50392150878906,88.96137237548828,486.99139404296875,65.37362670898438,508.0164489746094,112.54911804199219,0.818359375,317.4479064941406,117.95571899414062,609.5,119.19790649414062,202.2005157470703,370.1197814941406,719.9166259765625,372.6041564941406,354.4375,118.50780487060547,266.65625,371.22393798828125,573.0625,119.19790649414062,655.875,372.05206298828125,341.73956298828125,154.53125,585.2083129882812,155.7734375,297.5729064941406,282.6145935058594,627.1666259765625,283.44268798828125,463.1979064941406,155.0833282470703,461.81768798828125,283.1666564941406,386.8999786376953,294.4812316894531,0.7265625
219,346.18272399902344,376.79620361328125,323.7127990722656,335.0753173828125,368.65264892578125,418.51708984375,0.9013671875,494.8899383544922,89.20304489135742,484.41912841796875,65.74618530273438,505.3607482910156,112.65990447998047,0.84521484375,317.4479064941406,117.95571899414062,609.5,119.33592987060547,202.33853149414062,370.1197814941406,719.9166259765625,372.6041564941406,354.4375,118.50780487060547,266.79425048828125,371.22393798828125,573.0625,119.19790649414062,655.875,372.05206298828125,341.73956298828125,154.53125,585.2083129882812,155.9114532470703,297.5729064941406,282.6145935058594,626.6145629882812,283.44268798828125,463.1979064941406,155.0833282470703,461.81768798828125,283.1666564941406,379.61248779296875,314.3562316894531,0.77978515625
220,345.3345184326172,376.9877014160156,323.0315856933594,334.96734619140625,367.637451171875,419.008056640625,0.89306640625,492.6414489746094,89.31427001953125,482.1299133300781,66.0311050415039,503.1529846191406,112.5974349975586,0.8251953125,317.4479064941406,117.95571899414062,609.5,119.33592987060547,202.33853149414062,369.8437194824219,719.9166259765625,372.6041564941406,354.4375,118.50780487060547,266.79425048828125,370.9479064941406,573.0625,119.19790649414062,655.875,372.05206298828125,341.73956298828125,154.53125,585.2083129882812,155.9114532470703,297.5729064941406,282.6145935058594,626.6145629882812,283.44268798828125,463.1979064941406,155.0833282470703,461.81768798828125,283.1666564941406,373.6499938964844,313.85935974121094,0.7548828125
221,344.1391296386719,377.2917785644531,322.14520263671875,335.3824157714844,366.133056640625,419.2011413574219,0.88671875,491.41357421875,89.19643783569336,480.7934265136719,65.97909545898438,502.0337219238281,112.41378021240234,0.8515625,316.89581298828125,118.09374237060547,609.5,119.47395324707031,202.0625,369.8437194824219,719.9166259765625,372.6041564941406,354.16143798828125,118.50780487060547,266.65625,370.9479064941406,573.0625,119.33592987060547,655.875,372.05206298828125,341.73956298828125,154.53125,585.2083129882812,155.9114532470703,297.296875,282.6145935058594,626.6145629882812,283.44268798828125,462.9218444824219,155.2213592529297,461.81768798828125,283.1666564941406,368.01873779296875,313.36248779296875,0.69189453125
222,343.0284729003906,377.4209442138672,321.3190002441406,335.5625305175781,364.7379455566406,419.27935791015625,0.890625,490.13304138183594,89.15612030029297,479.387939453125,65.85346221923828,500.8781433105469,112.45877838134766,0.8779296875,316.89581298828125,118.23176574707031,609.5,119.74999237060547,201.7864532470703,369.8437194824219,720.46875,372.6041564941406,354.16143798828125,118.78384399414062,266.38018798828125,370.9479064941406,573.0625,119.74999237060547,655.875,372.05206298828125,341.73956298828125,154.8072967529297,585.2083129882812,156.1875,297.02081298828125,282.6145935058594,626.6145629882812,283.7187194824219,462.9218444824219,155.359375,461.81768798828125,283.1666564941406,362.0562286376953,313.69374084472656,0.72314453125
223,342.6127014160156,377.6978454589844,321.31060791015625,336.083740234375,363.914794921875,419.31195068359375,0.8876953125,489.0501403808594,89.14473342895508,478.2235412597656,65.9190444946289,499.8767395019531,112.37042236328125,0.86376953125,317.4479064941406,118.50780487060547,608.9478759765625,120.16405487060547,201.09634399414062,369.56768798828125,720.46875,372.6041564941406,354.4375,118.92186737060547,265.96612548828125,370.6718444824219,572.5103759765625,120.02603149414062,655.875,372.05206298828125,341.73956298828125,154.8072967529297,584.65625,156.3255157470703,297.02081298828125,282.0625,626.6145629882812,283.44268798828125,462.9218444824219,155.4973907470703,461.5416564941406,282.8905944824219,355.7624816894531,314.5218505859375,0.75048828125
224,342.9016418457031,378.03013610839844,322.0616760253906,336.5146179199219,363.7416076660156,419.545654296875,0.89013671875,488.4807586669922,89.19912338256836,477.62713623046875,66.1668701171875,499.3343811035156,112.23137664794922,0.85546875,316.89581298828125,118.92186737060547,608.9478759765625,119.88801574707031,201.51040649414062,370.6718444824219,721.0208129882812,372.3280944824219,353.8854064941406,119.47395324707031,266.38018798828125,371.4999694824219,572.5103759765625,119.88801574707031,656.4270629882812,372.05206298828125,341.4635314941406,155.359375,584.65625,156.1875,297.02081298828125,282.8905944824219,626.6145629882812,283.44268798828125,462.64581298828125,155.6354217529297,461.5416564941406,283.1666564941406,349.79998779296875,316.34373474121094,0.716796875
225,343.6757354736328,378.1614074707031,323.3228759765625,336.4684143066406,364.0285949707031,419.8544006347656,0.84765625,487.8843536376953,89.22311782836914,476.9591369628906,66.26321411132812,498.8095703125,112.18302154541016,0.84521484375,316.06768798828125,119.19790649414062,609.5,120.30207824707031,202.0625,370.39581298828125,719.9166259765625,372.3280944824219,353.33331298828125,119.61196899414062,266.79425048828125,371.4999694824219,572.5103759765625,120.30207824707031,655.875,371.7760314941406,340.91143798828125,155.6354217529297,584.65625,156.7395782470703,297.02081298828125,283.1666564941406,626.6145629882812,283.7187194824219,462.3697814941406,156.0494842529297,461.5416564941406,283.7187194824219,343.8374786376953,318.9937286376953,0.67919921875
226,344.6283874511719,377.99647521972656,324.80010986328125,336.0216064453125,364.4566650390625,419.9713439941406,0.8583984375,487.7108459472656,89.0151138305664,476.8135681152344,66.35564422607422,498.6081237792969,111.6745834350586,0.84033203125,315.7916564941406,118.78384399414062,609.5,120.02603149414062,201.92446899414062,370.39581298828125,719.3645629882812,372.3280944824219,352.78125,119.33592987060547,266.5182189941406,371.4999694824219,572.5103759765625,120.02603149414062,655.3228759765625,372.05206298828125,340.6354064941406,155.6354217529297,584.65625,156.6015625,296.7447814941406,283.1666564941406,626.0625,283.9947814941406,462.0937194824219,155.9114532470703,461.2655944824219,283.7187194824219,337.5437316894531,322.3062286376953,0.78125
227,345.4816131591797,376.84739685058594,325.8228759765625,333.897705078125,365.1403503417969,419.7970886230469,0.88671875,487.4776153564453,88.55353546142578,476.4399719238281,65.78498840332031,498.5152587890625,111.32208251953125,0.83056640625,315.23956298828125,118.78384399414062,608.9478759765625,120.02603149414062,201.51040649414062,370.1197814941406,719.3645629882812,372.6041564941406,352.50518798828125,119.19790649414062,266.1041564941406,371.22393798828125,572.5103759765625,119.88801574707031,654.7708129882812,372.05206298828125,340.359375,155.359375,584.65625,156.6015625,296.46875,283.1666564941406,626.0625,283.9947814941406,462.0937194824219,155.9114532470703,460.98956298828125,283.7187194824219,,,
228,345.7483367919922,375.17259216308594,325.9076232910156,330.398193359375,365.58905029296875,419.9469909667969,0.8271484375,486.9898986816406,88.220458984375,475.8467102050781,65.24483489990234,498.1330871582031,111.19608306884766,0.8125,315.7916564941406,117.61067199707031,607.2916259765625,119.12889862060547,200.40625,370.9479064941406,719.9166259765625,373.1562194824219,352.50518798828125,118.09374237060547,265.4140625,371.7760314941406,570.8541259765625,118.99087524414062,655.3228759765625,372.6041564941406,340.359375,154.1171875,583.5520629882812,155.359375,295.9166564941406,282.6145935058594,624.9583129882812,283.7187194824219,461.2655944824219,154.6692657470703,460.4374694824219,283.1666564941406,,,
229,345.4182586669922,373.4165496826172,326.0357666015625,328.5422668457031,364.8007507324219,418.29083251953125,0.81689453125,486.18748474121094,87.71722412109375,475.0186462402344,64.552978515625,497.3563232421875,110.8814697265625,0.82275390625,315.7916564941406,117.67967987060547,606.7395629882812,119.19790649414062,199.85415649414062,370.9479064941406,719.3645629882812,373.1562194824219,352.2291564941406,118.09374237060547,264.8619689941406,371.7760314941406,570.3020629882812,118.99087524414062,654.7708129882812,372.88018798828125,340.08331298828125,154.1171875,583.0,155.4973907470703,295.640625,282.6145935058594,624.9583129882812,283.7187194824219,460.7135314941406,154.6692657470703,460.16143798828125,283.1666564941406,,,
230,345.2824401855469,372.1490783691406,326.1227111816406,326.6580505371094,364.4421691894531,417.6401062011719,0.791015625,485.4834899902344,86.8094711303711,474.5819396972656,64.15994262695312,496.3850402832031,109.45899963378906,0.8193359375,315.23956298828125,117.54165649414062,606.1875,118.92186737060547,199.44009399414062,371.22393798828125,718.8125,373.1562194824219,351.67706298828125,117.95571899414062,264.4479064941406,372.05206298828125,569.75,118.71483612060547,654.21875,372.88018798828125,339.53125,153.9791717529297,582.4478759765625,155.359375,295.36456298828125,282.6145935058594,624.40625,283.7187194824219,460.4374694824219,154.53125,459.6093444824219,283.1666564941406,311.3749694824219,345.8249816894531,0.73388671875
231,345.2277526855469,370.98114013671875,326.3833923339844,324.9969177246094,364.0721130371094,416.9653625488281,0.86181640625,484.3776397705078,86.54094314575195,473.4532165527344,63.99153137207031,495.30206298828125,109.0903549194336,0.80859375,313.3072814941406,117.33462524414062,604.53125,118.23176574707031,198.0598907470703,372.05206298828125,717.7083129882812,373.1562194824219,349.7447814941406,117.67967987060547,263.06768798828125,372.6041564941406,568.09375,118.09374237060547,653.6666259765625,372.88018798828125,337.875,153.9791717529297,580.7916259765625,154.8072967529297,293.70831298828125,282.8905944824219,623.3020629882812,283.44268798828125,458.7812194824219,154.2552032470703,458.2291564941406,283.1666564941406,,,
232,347.1481018066406,368.3942565917969,328.9422912597656,322.4504089355469,365.3539123535156,414.3381042480469,0.84765625,483.56004333496094,86.2856216430664,472.7607727050781,64.26639556884766,494.35931396484375,108.30484771728516,0.83837890625,312.4791564941406,117.54165649414062,603.4270629882812,118.09374237060547,197.5078125,372.3280944824219,717.7083129882812,372.88018798828125,348.9166564941406,117.88671112060547,262.65362548828125,372.88018798828125,566.9895629882812,117.95571899414062,653.1145629882812,372.6041564941406,337.3229064941406,154.1171875,579.6875,154.53125,293.15625,283.1666564941406,622.1978759765625,283.1666564941406,457.9530944824219,154.2552032470703,457.67706298828125,283.1666564941406,351.78749084472656,290.3406066894531,0.75927734375
233,349.18592834472656,366.34034729003906,331.5131530761719,320.8614807128906,366.85870361328125,411.8192138671875,0.86474609375,482.8520050048828,86.36785125732422,472.13385009765625,65.09956359863281,493.5701599121094,107.63613891601562,0.84765625,312.203125,117.88671112060547,602.875,118.36978149414062,197.09375,372.6041564941406,717.7083129882812,372.6041564941406,348.640625,118.23176574707031,262.23956298828125,373.1562194824219,566.9895629882812,118.30077362060547,653.1145629882812,372.6041564941406,336.77081298828125,154.53125,579.6875,154.8072967529297,292.6041564941406,283.44268798828125,622.1978759765625,283.1666564941406,457.67706298828125,154.53125,457.4010314941406,283.1666564941406,369.6749725341797,266.98748779296875,0.7373046875
234,350.82666015625,365.37200927734375,333.34271240234375,319.86651611328125,368.31060791015625,410.87750244140625,0.88525390625,481.73802185058594,86.78739547729492,470.98114013671875,66.28144836425781,492.4949035644531,107.29334259033203,0.86083984375,311.92706298828125,117.88671112060547,602.875,118.43879699707031,197.09375,372.3280944824219,717.15625,372.6041564941406,348.36456298828125,118.23176574707031,262.23956298828125,372.88018798828125,566.4375,118.30077362060547,652.5625,372.3280944824219,336.77081298828125,154.3932342529297,579.1353759765625,154.8072967529297,292.6041564941406,283.1666564941406,621.6458129882812,283.1666564941406,457.4010314941406,154.53125,457.1249694824219,283.1666564941406,386.23748779296875,246.11873626708984,0.76220703125
235,351.6478729248047,364.4412078857422,334.4019775390625,319.2071228027344,368.8937683105469,409.67529296875,0.88525390625,480.9210205078125,87.86299896240234,470.0688171386719,68.09103393554688,491.7732238769531,107.63496398925781,0.85546875,311.6510314941406,117.88671112060547,602.875,118.50780487060547,196.8177032470703,372.05206298828125,716.6041259765625,372.88018798828125,348.0885314941406,118.23176574707031,261.9635314941406,372.6041564941406,566.4375,118.36978149414062,652.0103759765625,372.6041564941406,336.21875,154.3932342529297,579.1353759765625,154.8072967529297,292.328125,283.1666564941406,621.6458129882812,283.44268798828125,457.1249694824219,154.53125,457.1249694824219,283.1666564941406,400.81248474121094,228.56248474121094,0.7431640625
236,351.7193298339844,363.4154968261719,334.6508483886719,318.2392883300781,368.7878112792969,408.5917053222656,0.86767578125,480.214111328125,88.5416488647461,469.37139892578125,69.81415557861328,491.05682373046875,107.2691421508789,0.8076171875,311.375,117.88671112060547,602.3228759765625,118.64582824707031,195.8515625,372.05206298828125,716.6041259765625,372.88018798828125,347.8125,118.36978149414062,260.99737548828125,372.6041564941406,565.8853759765625,118.50780487060547,652.0103759765625,372.6041564941406,335.94268798828125,154.3932342529297,578.5833129882812,154.9453125,291.7760314941406,283.1666564941406,621.09375,283.1666564941406,456.84893798828125,154.6692657470703,456.5729064941406,283.1666564941406,414.06248474121094,212.66249084472656,0.662109375
237,351.2881317138672,362.18995666503906,334.3631286621094,316.8238830566406,368.213134765625,407.5560302734375,0.8515625,479.77638244628906,89.24351119995117,468.8966369628906,71.33489990234375,490.6561279296875,107.1521224975586,0.81689453125,310.8229064941406,117.47264862060547,602.3228759765625,118.64582824707031,195.4375,371.4999694824219,716.0520629882812,373.1562194824219,347.2604064941406,117.95571899414062,260.58331298828125,372.05206298828125,565.8853759765625,118.43879699707031,651.4583129882812,372.6041564941406,335.6666564941406,153.9791717529297,578.5833129882812,155.0833282470703,291.22393798828125,282.6145935058594,621.09375,283.44268798828125,456.5729064941406,154.53125,456.02081298828125,283.1666564941406,427.3124694824219,199.08123779296875,0.79296875
238,350.88877868652344,361.4895324707031,334.39031982421875,316.6573181152344,367.3872375488281,406.3217468261719,0.857421875,479.4317169189453,89.83059692382812,468.4979248046875,72.5938720703125,490.3655090332031,107.06732177734375,0.8037109375,310.8229064941406,117.26561737060547,601.7708129882812,118.57681274414062,195.5755157470703,371.4999694824219,715.5,373.1562194824219,347.2604064941406,117.74868774414062,260.7213439941406,372.05206298828125,565.3333129882812,118.30077362060547,650.90625,372.6041564941406,335.390625,153.9791717529297,578.5833129882812,154.8072967529297,291.5,282.6145935058594,620.5416259765625,283.44268798828125,456.2968444824219,154.3932342529297,456.02081298828125,282.8905944824219,437.9124755859375,187.15624237060547,0.7548828125
239,349.84104919433594,360.8817138671875,333.4835510253906,316.314453125,366.19854736328125,405.448974609375,0.80517578125,478.8887634277344,89.91641616821289,467.6493225097656,72.84011840820312,490.1282043457031,106.99271392822266,0.82373046875,310.27081298828125,117.19660949707031,601.7708129882812,118.43879699707031,195.4375,371.4999694824219,715.5,373.1562194824219,346.984375,117.61067199707031,260.58331298828125,372.05206298828125,565.3333129882812,118.23176574707031,650.3541259765625,372.6041564941406,335.11456298828125,153.9791717529297,578.03125,154.8072967529297,290.9479064941406,282.6145935058594,619.9895629882812,283.44268798828125,455.7447814941406,154.3932342529297,455.7447814941406,283.1666564941406,449.5062255859375,176.39061737060547,0.73876953125
240,348.7778015136719,360.4702453613281,332.4393005371094,316.2249755859375,365.1163024902344,404.71551513671875,0.849609375,478.7236633300781,89.89644241333008,467.0874938964844,72.7610855102539,490.3598327636719,107.03179931640625,0.826171875,310.27081298828125,117.19660949707031,601.7708129882812,118.50780487060547,195.1614532470703,371.22393798828125,715.5,373.1562194824219,346.70831298828125,117.67967987060547,260.3072814941406,372.05206298828125,565.0572509765625,118.23176574707031,650.3541259765625,372.6041564941406,334.8385314941406,153.9791717529297,578.03125,154.8072967529297,290.9479064941406,282.6145935058594,619.9895629882812,283.44268798828125,455.7447814941406,154.3932342529297,455.4687194824219,282.8905944824219,449.1749725341797,177.21874237060547,0.642578125
241,347.27301025390625,360.7909393310547,331.1759338378906,317.98663330078125,363.3700866699219,403.5952453613281,0.8544921875,479.3618621826172,89.64396286010742,467.2091064453125,72.28974914550781,491.5146179199219,106.99817657470703,0.716796875,309.9947814941406,117.40364074707031,601.21875,118.50780487060547,195.0234375,371.4999694824219,714.9478759765625,372.88018798828125,346.4322814941406,117.81770324707031,260.16925048828125,372.05206298828125,564.78125,118.23176574707031,650.3541259765625,372.6041564941406,334.5625,153.9791717529297,577.4791259765625,154.8072967529297,290.671875,282.6145935058594,619.9895629882812,283.44268798828125,455.4687194824219,154.3932342529297,455.4687194824219,282.8905944824219,467.7249755859375,159.16561126708984,0.301513671875
242,347.091552734375,361.6208038330078,331.0095520019531,319.8055419921875,363.1735534667969,403.4360656738281,0.87451171875,480.7269744873047,89.19890975952148,468.13330078125,71.68244171142578,493.3206481933594,106.71537780761719,0.82275390625,309.9947814941406,117.33462524414062,601.21875,118.36978149414062,194.88540649414062,371.4999694824219,714.9478759765625,372.88018798828125,346.4322814941406,117.74868774414062,260.03125,372.05206298828125,564.78125,118.16275024414062,650.3541259765625,372.6041564941406,334.5625,153.9791717529297,577.4791259765625,154.8072967529297,290.671875,282.6145935058594,619.4375,283.44268798828125,455.4687194824219,154.2552032470703,455.19268798828125,282.8905944824219,476.33746337890625,152.70623779296875,0.7431640625
